Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,                                                                                                                                                                                                        ,"1,718","5,742","2,867","2,875"
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,کرم پناه آباد,99,343,182,161
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,تجردولت اباد,8,32,18,14
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,پست برق اسلام آباد,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,بوربور,45,148,75,73
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,تازه ابادطالقان,49,177,94,83
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,سراب شيان,113,400,199,201
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,کت کتي,67,228,111,117
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,ملخطاوي,102,336,163,173
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,کمره غربي,67,227,120,107
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,ميرعزيزي,235,743,361,382
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,قلعه شيان,586,"1,923",942,981
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,قباد,128,443,233,210
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,قوخ,29,93,46,47
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,معارفي,64,226,114,112
کرمانشاه,اسلام آبادغرب,مرکزي,شيان,کمره سفلي,126,423,209,214
کرمانشاه,اسلام آبادغرب,مرکزي,اسلام آبادغرب,                                                                                                                                                                                                        ,"26,503","90,559","45,761","44,798"
کرمانشاه,کرمانشاه,                                                                                                    ,                                                                                                    ,                                                                                                                                                                                                        ,"323,291","1,083,833","548,326","535,507"
کرمانشاه,کرمانشاه,فيروزاباد,                                                                                                    ,                                                                                                                                                                                                        ,"5,635","21,197","10,935","10,262"
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,                                                                                                                                                                                                        ,"1,297","4,674","2,427","2,247"
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,توه خشکه,11,30,13,17
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,چشمه گچ,131,477,238,239
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,ده عباسيان,27,73,38,35
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,سه چکان مله شاهي,65,238,124,114
کرمانشاه,کرمانشاه,فيروزاباد,جلال وند,قاپقوي,78,289,164,125
