ostan,shahrestan,bakhsh,shahr,fam,pop,m,f,lat,lon
سيستان و بلوچستان,سراوان,بم پشت,سيركان,557,2196,1116,1080,41.0258142,28.8187262
سيستان و بلوچستان,نيك شهر,بنت,بنت,3412,12192,5971,6221,26.290834,59.5237216
سيستان و بلوچستان,نيك شهر,بنت,توتان ومهمدان,1296,4448,2278,2170,26.3881613,59.0775837
سيستان و بلوچستان,نيك شهر,بنت,دستگرد,1736,6260,3179,3081,32.9191552,59.294323
سيستان و بلوچستان,نيك شهر,بنت,بنت,1503,5822,2901,2921,26.290834,59.5237216
سيستان و بلوچستان,نيك شهر,لاشار,لاشارجنوبي,4313,15050,7557,7493,26.6043421,60.10746564297987
سيستان و بلوچستان,نيك شهر,لاشار,لاشارشمالي,3683,14204,7060,7144,26.83736485,60.21062005750176
سيستان و بلوچستان,نيك شهر,لاشار,اسپكه,1127,4719,2399,2320,26.4603938,53.7187314
سيستان و بلوچستان,نيك شهر,مركزئ,چاهان,3304,12727,6349,6378,26.7087457,58.8582249
سيستان و بلوچستان,نيك شهر,مركزئ,مخت,2916,12395,6031,6364,26.1471659,60.1063983
سيستان و بلوچستان,نيك شهر,مركزئ,مهبان,2815,10421,5199,5222,26.4271813,60.5518485
سيستان و بلوچستان,نيك شهر,مركزئ,هيچان,3551,13441,6744,6697,26.3514462,60.0738529
سيستان و بلوچستان,نيك شهر,مركزئ,نيك شهر,4156,17732,9105,8627,36.8349937,54.4513559
سيستان و بلوچستان,نيك شهر,آهوران,چانف,2717,9964,4952,5012,26.6434206,60.4982037
سيستان و بلوچستان,نيك شهر,آهوران,کهيري,668,2489,1233,1256,26.9186386,61.0043864
سيستان و بلوچستان,سرباز,پيشين,پيشين,2456,10102,5187,4915,26.0802335,61.7515585
سيستان و بلوچستان,سرباز,پيشين,زردبن,1059,4119,2042,2077,25.8884685,61.7835231
سيستان و بلوچستان,سرباز,پيشين,پيشين,3426,16011,8082,7929,26.0802335,61.7515585
سيستان و بلوچستان,سرباز,سرباز,سرباز,7129,28306,13835,14471,26.6321167,61.2570288
سيستان و بلوچستان,سرباز,سرباز,سركور,4145,17056,8490,8566,35.195945,-0.6147145
سيستان و بلوچستان,سرباز,سرباز,كيشكور,2984,11276,5622,5654,#,#
سيستان و بلوچستان,سرباز,سرباز,مينان,4544,18733,9240,9493,26.6346,61.3307659
سيستان و بلوچستان,سرباز,سرباز,نسكند,3337,13883,6797,7086,#,#
سيستان و بلوچستان,سرباز,سرباز,سرباز,495,2020,1005,1015,26.6321167,61.2570288
سيستان و بلوچستان,سرباز,مركزئ,راسك وفيروزآباد,1802,7391,3684,3707,#,#
سيستان و بلوچستان,سرباز,مركزئ,جكيگور,3155,12419,6299,6120,#,#
سيستان و بلوچستان,سرباز,مركزئ,راسك,2411,10115,5147,4968,27.0294114,14.4376033
سيستان و بلوچستان,سرباز,پارود,پارود,6151,25214,12482,12732,26.3705451,61.2897094
سيستان و بلوچستان,سرباز,پارود,مورتان,2812,9516,4978,4538,26.384074,61.882105781378904
سيستان و بلوچستان,كنارك,زرآباد,زرآبادشرقي,1780,7211,3681,3530,#,#
سيستان و بلوچستان,كنارك,زرآباد,زرآبادغربي,2407,8983,4635,4348,#,#
سيستان و بلوچستان,كنارك,زرآباد,زرآباد,876,4003,2168,1835,38.8071305,44.5842985
سيستان و بلوچستان,كنارك,مركزئ,جهليان,5284,21361,11018,10343,25.4754911,60.3617044
سيستان و بلوچستان,كنارك,مركزئ,كهير,3299,13396,6912,6484,44.4169941,33.9659667
سيستان و بلوچستان,كنارك,مركزئ,كنارك,9954,43258,24354,18904,#,#
سيستان و بلوچستان,زهك,جزينك,جزينك,2872,10667,5317,5350,#,#
سيستان و بلوچستان,زهك,جزينك,خمك,3197,11037,5478,5559,49.9777001,36.2700389
سيستان و بلوچستان,زهك,مركزئ,خواجه احمد,2537,9342,4690,4652,30.8597034,61.7462526
سيستان و بلوچستان,زهك,مركزئ,زهك,8211,30493,15484,15009,55.766182,55.511276
سيستان و بلوچستان,زهك,مركزئ,زهك,3238,13357,6794,6563,55.766182,55.511276
سيستان و بلوچستان,هيرمند,مركزي,دوست محمد,4669,16742,8405,8337,31.1427915,61.7909563
سيستان و بلوچستان,هيرمند,مركزي,مارگان,3107,12355,6277,6078,36.1279336,45.468524
سيستان و بلوچستان,هيرمند,مركزي,جهان آباد,3879,15069,7632,7437,35.9945647,59.0749853
سيستان و بلوچستان,هيرمند,مركزي,دوست محمد,1412,6621,3394,3227,31.1427915,61.7909563
سيستان و بلوچستان,هيرمند,قرقري,قرقرئ,2461,8796,4484,4312,31.2671018,61.7157816
سيستان و بلوچستان,هيرمند,قرقري,اكبرآباد,1031,4396,2167,2229,#,#
سيستان و بلوچستان,دلگان,مركزي,گنبد علوي,1821,7873,3812,4061,37.2644155,55.1766763
سيستان و بلوچستان,دلگان,مركزي,دلگان,5363,20991,10328,10663,27.417637,59.52108512147857
سيستان و بلوچستان,دلگان,مركزي,هوديان,834,3206,1550,1656,27.9244242,59.4481466
سيستان و بلوچستان,دلگان,مركزي,گلمورتي,2450,10292,5172,5120,27.4809916,59.4483063
سيستان و بلوچستان,دلگان,جلگه چاه هاشم,جلگه چاه هاشم,4928,20747,10327,10420,27.147716850000002,59.36248389839622
سيستان و بلوچستان,دلگان,جلگه چاه هاشم,چاه علي,1155,4748,2386,2362,26.2677227,59.7817294
سيستان و بلوچستان,مهرستان,مركزي,زابلي,7918,31328,15648,15680,27.1310393,61.6746528
سيستان و بلوچستان,مهرستان,مركزي,بيرك,2591,11057,5503,5554,36.6680801,38.3742451
سيستان و بلوچستان,مهرستان,مركزي,مهرستان,2969,12245,6067,6178,27.1310393,61.6746528
سيستان و بلوچستان,مهرستان,آشار,آشار,2443,10130,4877,5253,26.6791794,61.6711329
سيستان و بلوچستان,مهرستان,آشار,ايرافشان,1486,5819,2936,2883,26.6898384,61.9292271
سيستان و بلوچستان,سيب و سوران,مركزي,سيب وسوران,8284,32999,16248,16751,27.240525,62.0744874
سيستان و بلوچستان,سيب و سوران,مركزي,پسكوه,4150,16297,8079,8218,#,#
سيستان و بلوچستان,سيب و سوران,مركزي,سوران,3357,13580,6824,6756,35.2906196,36.7492737
سيستان و بلوچستان,سيب و سوران,هيدوچ,هيدوچ,2377,8779,4305,4474,27.0005081,62.116917
سيستان و بلوچستان,سيب و سوران,هيدوچ,كنت,3113,11763,5831,5932,36.2306211,-90.0348154
سيستان و بلوچستان,سيب و سوران,هيدوچ,هيدوچ,383,1674,906,768,27.0005081,62.116917
سيستان و بلوچستان,نيمروز,مرکزي,اديمي,5015,17745,9003,8742,31.1159553,61.4082693
سيستان و بلوچستان,نيمروز,مرکزي,بزي,1228,4643,2389,2254,47.841326249999995,27.779945299484933
سيستان و بلوچستان,نيمروز,مرکزي,اديمي,862,3613,1667,1946,31.1159553,61.4082693
سيستان و بلوچستان,نيمروز,صابري,قايم آباد,4543,17410,8792,8618,28.9455029,58.6589225
سيستان و بلوچستان,نيمروز,صابري,سفيدابه,1023,4914,2610,2304,30.81926465,60.52601685942315
سيستان و بلوچستان,هامون,مرکزي,لوتک,3152,12797,6601,6196,30.7672096,61.4012639
سيستان و بلوچستان,هامون,مرکزي,محمدآباد,3944,13526,6630,6896,33.4601737,48.6490863
سيستان و بلوچستان,هامون,مرکزي,شهرک علي اکبر,1392,4779,2402,2377,35.5312617,51.224491
سيستان و بلوچستان,هامون,مرکزي,محمدآباد,909,3468,1712,1756,33.4601737,48.6490863
سيستان و بلوچستان,هامون,تيمورآباد,تيمورآباد,1487,4856,2358,2498,33.8822908,48.2205532
سيستان و بلوچستان,هامون,تيمورآباد,کوه خواجه,456,1434,683,751,30.9429397,61.2459666
سيستان و بلوچستان,ميرجاوه,مرکزي,حومه,153,571,286,285,37.68543455,45.84511230735063
سيستان و بلوچستان,ميرجاوه,مرکزي,انده,802,3265,1619,1646,28.8583708,61.4525602
سيستان و بلوچستان,ميرجاوه,مرکزي,ميرجاوه,2107,9359,4750,4609,29.0149246,61.4540744
سيستان و بلوچستان,ميرجاوه,لاديز,تمين,2590,8524,4245,4279,28.6938055,61.1666316
سيستان و بلوچستان,ميرجاوه,لاديز,لاديز,2131,7981,4009,3972,28.88801135,61.07314185004209
سيستان و بلوچستان,ميرجاوه,لاديز,جون آباد,1750,6455,3280,3175,28.9487536,60.9802711
سيستان و بلوچستان,ميرجاوه,ريگ ملک,ريگ ملک,1747,7184,3766,3418,28.7545948,61.6968575
سيستان و بلوچستان,ميرجاوه,ريگ ملک,تهلاب,573,2018,1023,995,28.5523841,61.8201637
سيستان و بلوچستان,قصرقند,مرکزي,هلونچگان,1843,7291,3629,3662,#,#
سيستان و بلوچستان,قصرقند,مرکزي,هيت,1790,6794,3301,3493,33.6387394,42.8278537
سيستان و بلوچستان,قصرقند,مرکزي,قصرقند,2649,11605,5735,5870,26.2394578,60.7419235
سيستان و بلوچستان,قصرقند,ساربوک,ساربوک,1982,8247,4082,4165,26.1924584,60.5955394
سيستان و بلوچستان,قصرقند,ساربوک,حميري,2132,8771,4276,4495,33.2950152,35.3506222
سيستان و بلوچستان,قصرقند,تلنگ,تلنگ,3777,13791,7009,6782,25.8026341,61.0324079
سيستان و بلوچستان,قصرقند,تلنگ,شارک,1351,4577,2293,2284,26.0243634,61.0689303
سيستان و بلوچستان,فنوج,مرکزي,فنوج,3019,11797,5979,5818,26.575768,59.6398773
سيستان و بلوچستان,فنوج,مرکزي,مسکوتان,2746,11110,5556,5554,26.8389519,59.814307
سيستان و بلوچستان,فنوج,مرکزي,فنوج,3410,13070,6529,6541,26.575768,59.6398773
سيستان و بلوچستان,فنوج,کتيج,کتيج,1950,7271,3582,3689,26.7229867,59.1377198
سيستان و بلوچستان,فنوج,کتيج,محترم آباد,1479,5913,2897,3016,26.7066784,59.2469219
كردستان,بانه,آرمرده,پشت آربابا,1239,4606,2338,2268,35.9324905,45.786835253731994
كردستان,بانه,آرمرده,بله كه,649,2448,1329,1119,15.5384998,32.582725
كردستان,بانه,آرمرده,آرمرده,613,2305,1194,1111,35.931781,45.7966561
كردستان,بانه,مركزئ,شوئ,3178,12221,6332,5889,54.1853998,9.8220089
كردستان,بانه,مركزئ,بانه,30743,110218,55609,54609,35.9946631,45.8843225
كردستان,بانه,نمشير,كاني سور,1533,5435,2832,2603,35.916076,44.897453
كردستان,بانه,نمشير,نمه شير,1360,5090,2561,2529,36.0714372,45.69145951046886
كردستان,بانه,نمشير,بوالحسن,1571,5614,2871,2743,33.5973473,46.1663388
كردستان,بانه,نمشير,كاني سور,368,1284,657,627,35.916076,44.897453
كردستان,بانه,ننور,بوئين,1198,4467,2336,2131,37.188124,49.3428171
كردستان,بانه,ننور,ننور,917,3484,1762,1722,35.8652837,46.0115529
كردستان,بانه,ننور,بوئين سفلي,403,1518,801,717,35.9383195,45.9348089
كردستان,بيجار,چنگ الماس,بابارشاني,687,2050,1012,1038,35.6791869,47.7983782
كردستان,بيجار,چنگ الماس,پيرتاج,1083,3845,1912,1933,35.9554107,47.8141383
كردستان,بيجار,چنگ الماس,خسروآباد,956,3134,1531,1603,35.5182,47.6237
كردستان,بيجار,چنگ الماس,بابارشاني,160,509,253,256,35.6791869,47.7983782
كردستان,بيجار,چنگ الماس,پيرتاج,362,1199,601,598,35.9554107,47.8141383
كردستان,بيجار,كراني,طغامين,908,3137,1595,1542,36.3015151,47.50126139072215
كردستان,بيجار,كراني,كراني,1176,3913,2007,1906,40.9702678,29.277494443555803
كردستان,بيجار,كراني,گرگين,649,1997,994,1003,36.2334,47.883
كردستان,بيجار,كراني,ياسوكند,1067,3490,1771,1719,#,#
كردستان,بيجار,مركزئ,حومه,1062,3352,1687,1665,37.68543455,45.84511230735063
كردستان,بيجار,مركزئ,خورخوره,1099,3462,1742,1720,35.9624,47.8122
كردستان,بيجار,مركزئ,سيلتان,611,1932,953,979,36.0859552,47.76776657861626
كردستان,بيجار,مركزئ,نجف آباد,800,2724,1410,1314,33.3322314,48.5924864
كردستان,بيجار,مركزئ,سياه منصور,893,2759,1398,1361,32.3311531,48.4961792
كردستان,بيجار,مركزئ,بيجار,15705,50014,25135,24879,35.8720805,47.5999996
كردستان,بيجار,مركزئ,توپ آغاج,541,1645,831,814,37.4376071,46.627027
كردستان,سقز,زيويه,گل تپه,1712,6412,3203,3209,36.363,46.67
كردستان,سقز,زيويه,صاحب,1093,3956,2037,1919,36.2017503,46.4610855
كردستان,سقز,زيويه,صاحب,800,3101,1529,1572,36.2017503,46.4610855
كردستان,سقز,مركزئ,ترجان,1057,3939,1987,1952,36.3206,46.0148
كردستان,سقز,مركزئ,تموغه,1462,5748,2902,2846,36.2048,46.1245
كردستان,سقز,مركزئ,سرا,3174,11842,6029,5813,36.3756,46.2147
كردستان,سقز,مركزئ,ميرده,1097,4774,2409,2365,36.1463,46.0624
كردستان,سقز,مركزئ,سقز,48488,165258,82984,82274,36.2427456,46.2705227
كردستان,سقز,سرشيو,چهل چشمه غربي,503,2057,1078,979,36.4932173,51.1606351
كردستان,سقز,سرشيو,ذوالفقار,1640,6418,3235,3183,32.4559783,47.8272142
كردستان,سقز,امام,امام,1019,3658,1856,1802,36.8917077,50.0708352
كردستان,سقز,امام,تيلکوه,1064,4071,2038,2033,35.5015,47.5096
كردستان,سقز,امام,خورخوره,1275,5217,2638,2579,35.9624,47.8122
كردستان,سنندج,مركزئ,آبيدر,1751,5921,2985,2936,35.2966565,46.9551081
كردستان,سنندج,مركزئ,آرندان,1604,5458,2783,2675,35.3859,46.916
كردستان,سنندج,مركزئ,حومه,8596,28597,14645,13952,37.68543455,45.84511230735063
كردستان,سنندج,مركزئ,نران,1136,3686,1870,1816,35.1477,47.1058
كردستان,سنندج,مركزئ,سراب قاميش,1340,4849,2450,2399,35.4366,46.9474
كردستان,سنندج,مركزئ,سنندج,126240,412767,208059,204708,35.3126047,46.9978639
كردستان,سنندج,مركزئ,سنندج 1,29020,94031,47484,46547,35.7236855,51.4341229
كردستان,سنندج,مركزئ,سنندج 2,40514,134928,69537,65391,35.7236855,51.4341229
كردستان,سنندج,مركزئ,سنندج 3,56706,183808,91038,92770,35.7236855,51.4341229
كردستان,سنندج,كلاترزان,ژاورودغربي,1543,5021,2516,2505,#,#
كردستان,سنندج,كلاترزان,كلاترزان,1982,6854,3509,3345,#,#
كردستان,سنندج,كلاترزان,نگل,1873,6194,3162,3032,33.565819,46.7495487
كردستان,سنندج,كلاترزان,شويشه,390,1302,709,593,35.3570893,46.676496
كردستان,سنندج,حسين آباد,حسين آبادجنوبي,1842,6579,3423,3156,35.5606668,47.09635818347268
كردستان,سنندج,حسين آباد,حسين آبادشمالي,906,3164,1630,1534,35.642118249999996,47.05039190420817
كردستان,سنندج,سيروان,ژاورودشرقي,1394,4417,2269,2148,#,#
كردستان,سنندج,سيروان,ميانرود,1933,6591,3335,3256,36.5380033,53.0551426
كردستان,قروه,مركزئ,بدر,1717,6032,3219,2813,16.09217955,-14.581895172939426
كردستان,قروه,مركزئ,پنجه علي شمالي,1412,4643,2345,2298,35.1767618,47.62154411982988
كردستان,قروه,مركزئ,پنجه علي جنوبي,1022,3336,1722,1614,33.5953096,56.9202553
كردستان,قروه,مركزئ,قروه,24111,78276,39296,38980,35.1679005,47.800886
كردستان,قروه,سريش آباد,قصلان,1492,4865,2540,2325,35.2388,47.8204
كردستان,قروه,سريش آباد,لك,655,2153,1080,1073,7.5554942,80.7137847
